repo_id,repo_name,org_id,org_login,repo_language,repo_license
80990461,eriklindernoren/ML-From-Scratch,0,,Python,MIT License
196284711,microsoft/cascadia-code,6154722,microsoft,Python,SIL Open Font License 1.1
420459569,github/copilot-docs,9919,github,Python,Creative Commons Attribution 4.0 International
154739597,google/jax,1342004,google,Python,Other
49935814,littlecodersh/ItChat,0,,Python,Other
138331573,sebastianruder/NLP-progress,0,,Python,MIT License
211124697,deezer/spleeter,4393583,deezer,Python,MIT License
45723377,charlax/professional-programming,0,,Python,MIT License
178626720,Lightning-AI/lightning,58386951,Lightning-AI,Python,Apache License 2.0
301742,tornadoweb/tornado,7468980,tornadoweb,Python,Apache License 2.0
12044132,bitcoinbook/bitcoinbook,5091621,bitcoinbook,Python,Other
184460,celery/celery,319983,celery,Python,Other
38696925,python-telegram-bot/python-telegram-bot,16178365,python-telegram-bot,Python,Other
101782647,facebookresearch/fairseq,16943930,facebookresearch,Python,MIT License
1377867,locustio/locust,2641063,locustio,Python,MIT License
196353673,taosdata/TDengine,48876650,taosdata,Python,GNU Affero General Public License v3.0
91629816,freqtrade/freqtrade,37536846,freqtrade,Python,GNU General Public License v3.0
48623558,chubin/wttr.in,0,,Python,Apache License 2.0
41654081,drduh/macOS-Security-and-Privacy-Guide,0,,Python,MIT License
31522041,vnpy/vnpy,0,,Python,MIT License
21484781,jumpserver/jumpserver,6006570,jumpserver,Python,GNU General Public License v3.0
82040650,shimohq/chinese-programmer-wrong-pronunciation,13383310,shimohq,Python,
66424871,pytorch/examples,21003710,pytorch,Python,"BSD 3-Clause ""New"" or ""Revised"" License"
65711522,PaddlePaddle/Paddle,23534030,PaddlePaddle,Python,Apache License 2.0
