repo_id,repo_name,org_id,org_login,repo_language,repo_license
106017343,tailwindlabs/tailwindcss,67109815,tailwindlabs,JavaScript,MIT License
1861458,hakimel/reveal.js,0,,JavaScript,MIT License
311525798,microsoft/Web-Dev-For-Beginners,6154722,microsoft,JavaScript,MIT License
3678731,webpack/webpack,2105791,webpack,JavaScript,MIT License
172562475,florinpop17/app-ideas,0,,,MIT License
460078,angular/angular.js,139426,angular,JavaScript,MIT License
237159,expressjs/express,5658226,expressjs,JavaScript,MIT License
8843683,chartjs/Chart.js,10342521,chartjs,JavaScript,MIT License
3228505,atom/atom,1089146,atom,JavaScript,MIT License
81975372,kdn251/interviews,0,,Java,MIT License
172953845,coder/code-server,95932066,coder,TypeScript,MIT License
4311796,adam-p/markdown-here,0,,JavaScript,MIT License
557980,socketio/socket.io,10566080,socketio,TypeScript,MIT License
167174,jquery/jquery,70142,jquery,JavaScript,MIT License
3402537,h5bp/Front-end-Developer-Interview-Questions,1136800,h5bp,Nunjucks,MIT License
36040894,gatsbyjs/gatsby,12551863,gatsbyjs,JavaScript,MIT License
486550,h5bp/html5-boilerplate,1136800,h5bp,JavaScript,MIT License
147350463,leonardomso/33-js-concepts,0,,JavaScript,MIT License
80945428,nestjs/nest,28507035,nestjs,TypeScript,MIT License
67274736,ElemeFE/element,12810740,ElemeFE,Vue,MIT License
160919119,tiangolo/fastapi,0,,Python,MIT License
26066727,mermaid-js/mermaid,57169982,mermaid-js,JavaScript,MIT License
26898879,awesomedata/awesome-public-datasets,35111974,awesomedata,,MIT License
8514,rails/rails,4223,rails,Ruby,MIT License
257485422,vitejs/vite,65625612,vitejs,TypeScript,MIT License
191529732,lydiahallie/javascript-questions,0,,,MIT License
9309093,Semantic-Org/Semantic-UI,5796209,Semantic-Org,JavaScript,MIT License
83999700,sdmg15/Best-websites-a-programmer-should-visit,0,,,MIT License
63477660,TheAlgorithms/Java,20487725,TheAlgorithms,Java,MIT License
1700621,necolas/normalize.css,0,,CSS,MIT License
278335273,anuraghazra/github-readme-stats,0,,JavaScript,MIT License
19872456,remix-run/react-router,64235328,remix-run,TypeScript,MIT License
203587744,hoppscotch/hoppscotch,56705483,hoppscotch,Vue,MIT License
13807606,junegunn/fzf,0,,Go,MIT License
1424470,moment/moment,4129662,moment,JavaScript,MIT License
83844720,ageitgey/face_recognition,0,,Python,MIT License
261787758,bradtraversy/design-resources-for-developers,0,,,MIT License
50264296,jgthms/bulma,0,,CSS,MIT License
65252,jekyll/jekyll,3083652,jekyll,Ruby,MIT License
75104123,prettier/prettier,25822731,prettier,JavaScript,MIT License
40416236,minimaxir/big-list-of-naughty-strings,0,,Python,MIT License
22067521,ocornut/imgui,0,,C++,MIT License
71220757,swisskyrepo/PayloadsAllTheThings,0,,Python,MIT License
34302698,serverless/serverless,13742415,serverless,JavaScript,MIT License
3482588,danielmiessler/SecLists,0,,PHP,MIT License
28428729,wasabeef/awesome-android-ui,0,,,MIT License
343965132,microsoft/ML-For-Beginners,6154722,microsoft,Jupyter Notebook,MIT License
53809090,juliangarnier/anime,0,,JavaScript,MIT License
98029592,ziishaned/learn-regex,0,,,MIT License
31629751,cypress-io/cypress,8908513,cypress-io,JavaScript,MIT License
9852918,TryGhost/Ghost,2178663,TryGhost,JavaScript,MIT License
15428480,ColorlibHQ/AdminLTE,39128121,ColorlibHQ,JavaScript,MIT License
77213120,Eugeny/terminus,0,,TypeScript,MIT License
99598595,parcel-bundler/parcel,32607881,parcel-bundler,JavaScript,MIT License
24560307,babel/babel,9637642,babel,TypeScript,MIT License
128907699,iamkun/dayjs,0,,JavaScript,MIT License
58836534,algorithm-visualizer/algorithm-visualizer,38487505,algorithm-visualizer,JavaScript,MIT License
16752620,gogs/gogs,6656686,gogs,JavaScript,MIT License
115478820,binhnguyennus/awesome-scalability,0,,,MIT License
220809393,Textualize/rich,93378883,Textualize,Python,MIT License
21700699,vsouza/awesome-ios,0,,Swift,MIT License
41912791,v2ray/v2ray-core,14110142,v2ray,Go,MIT License
15062869,facebook/jest,69631,facebook,TypeScript,MIT License
42408804,traefik/traefik,14280338,traefik,Go,MIT License
11177928,karan/Projects,0,,,MIT License
62367558,vercel/hyper,14985020,vercel,TypeScript,MIT License
3100121,nwjs/nw.js,10180421,nwjs,JavaScript,MIT License
23974149,Dogfalo/materialize,0,,JavaScript,MIT License
22458259,Alamofire/Alamofire,7774181,Alamofire,Swift,MIT License
139824423,Avik-Jain/100-Days-Of-ML-Code,0,,,MIT License
7741856,pixijs/pixijs,5406849,pixijs,TypeScript,MIT License
67186968,chinese-poetry/chinese-poetry,30764933,chinese-poetry,JavaScript,MIT License
231283452,excalidraw/excalidraw,59452120,excalidraw,TypeScript,MIT License
162998479,sherlock-project/sherlock,48293496,sherlock-project,Python,MIT License
74627617,commaai/openpilot,16128714,commaai,Python,MIT License
65794292,styled-components/styled-components,20658825,styled-components,TypeScript,MIT License
18708860,tiimgreen/github-cheat-sheet,0,,,MIT License
110446844,marktext/marktext,36623013,marktext,JavaScript,MIT License
8681349,huginn/huginn,23225142,huginn,Ruby,MIT License
3065454,impress/impress.js,5477410,impress,JavaScript,MIT License
49609581,PowerShell/PowerShell,11524380,PowerShell,C#,MIT License
17803236,rclone/rclone,24937341,rclone,Go,MIT License
27442967,fastlane/fastlane,11098337,fastlane,Ruby,MIT License
67962648,vuetifyjs/vuetify,22138497,vuetifyjs,TypeScript,MIT License
5923215,hexojs/hexo,6375567,hexojs,JavaScript,MIT License
117372806,yangshun/front-end-interview-handbook,0,,JavaScript,MIT License
162279822,agalwood/Motrix,0,,JavaScript,MIT License
137078487,vuejs/vue-next,6128107,vuejs,TypeScript,MIT License
133251103,wagoodman/dive,0,,Go,MIT License
85031442,poteto/hiring-without-whiteboards,0,,JavaScript,MIT License
61137153,evanw/esbuild,0,,Go,MIT License
47394776,lerna/lerna,19333396,lerna,JavaScript,MIT License
90563585,chubin/cheat.sh,0,,Python,MIT License
72495579,go-gitea/gitea,12724356,go-gitea,Go,MIT License
14370955,sahat/hackathon-starter,0,,JavaScript,MIT License
2935735,adobe/brackets,476009,adobe,JavaScript,MIT License
3721224,nolimits4web/swiper,0,,JavaScript,MIT License
42283287,preactjs/preact,26872990,preactjs,JavaScript,MIT License
11551538,koajs/koa,5055057,koajs,JavaScript,MIT License
101394335,ant-design/ant-design-pro,12101536,ant-design,TypeScript,MIT License
163883279,nektos/act,3813618,nektos,Go,MIT License
9393759,photonstorm/phaser,0,,JavaScript,MIT License
1828795,AFNetworking/AFNetworking,1181541,AFNetworking,Objective-C,MIT License
172378503,romkatv/powerlevel10k,0,,Shell,MIT License
42489829,rust-lang/rustlings,5430905,rust-lang,Rust,MIT License
11171548,nlohmann/json,0,,C++,MIT License
9754983,eugenp/tutorials,0,,Java,MIT License
29887499,dkhamsing/open-source-ios-apps,0,,Swift,MIT License
42751014,zenorocha/clipboard.js,0,,JavaScript,MIT License
11167738,gulpjs/gulp,6200624,gulpjs,JavaScript,MIT License
119811010,tabler/tabler,35471246,tabler,HTML,MIT License
174038031,react-hook-form/react-hook-form,53986236,react-hook-form,TypeScript,MIT License
21413198,immutable-js/immutable-js,46405934,immutable-js,TypeScript,MIT License
60630844,microsoft/monaco-editor,6154722,microsoft,JavaScript,MIT License
128624453,NervJS/taro,30794937,NervJS,TypeScript,MIT License
38558578,nativefier/nativefier,69503009,nativefier,TypeScript,MIT License
207645083,TanStack/query,72518640,TanStack,TypeScript,MIT License
156157055,GokuMohandas/MadeWithML,0,,Jupyter Notebook,MIT License
110058856,LeCoupa/awesome-cheatsheets,0,,JavaScript,MIT License
134017286,jesseduffield/lazygit,0,,Go,MIT License
94498635,carbon-app/carbon,52179379,carbon-app,JavaScript,MIT License
130688011,meilisearch/meilisearch,43250847,meilisearch,Rust,MIT License
169677297,vlang/v,46413578,vlang,V,MIT License
1129010,blueimp/jQuery-File-Upload,0,,PHP,MIT License
13855476,go-gorm/gorm,15127678,go-gorm,Go,MIT License
212613049,cli/cli,59704711,cli,Go,MIT License
137147386,dylanaraps/pure-bash-bible,0,,Shell,MIT License
68720867,firstcontributions/first-contributions,37713493,firstcontributions,,MIT License
91573538,testerSunshine/12306,0,,Python,MIT License
125266328,psf/black,50630501,psf,Python,MIT License
17620347,dotnet/aspnetcore,9141961,dotnet,C#,MIT License
202890778,chakra-ui/chakra-ui,54212428,chakra-ui,TypeScript,MIT License
12732573,junegunn/vim-plug,0,,Vim script,MIT License
52773157,typeorm/typeorm,20165699,typeorm,TypeScript,MIT License
5625464,pyenv/pyenv,16530698,pyenv,Shell,MIT License
519832,mitmproxy/mitmproxy,4652787,mitmproxy,Python,MIT License
48626335,vuejs/vue-cli,6128107,vuejs,JavaScript,MIT License
6007295,fxsjy/jieba,0,,Python,MIT License
2573058,foundation/foundation-sites,35962841,foundation,HTML,MIT License
281975310,type-challenges/type-challenges,68700335,type-challenges,TypeScript,MIT License
17375436,lukehoban/es6features,0,,,MIT License
30969188,react-boilerplate/react-boilerplate,25323389,react-boilerplate,JavaScript,MIT License
7548986,laravel/framework,958072,laravel,PHP,MIT License
2329766,mathiasbynens/dotfiles,0,,Shell,MIT License
97533102,halfrost/LeetCode-Go,0,,Go,MIT License
110211147,xkcoding/spring-boot-demo,0,,Java,MIT License
95876775,elsewhencode/project-guidelines,7815827,elsewhencode,JavaScript,MIT License
4484451,amix/vimrc,0,,Vim script,MIT License
952189,jashkenas/backbone,0,,JavaScript,MIT License
10788737,codepath/android_guides,3710273,codepath,,MIT License
31085130,airbnb/lottie-web,698437,airbnb,JavaScript,MIT License
39176269,vuejs/vuex,6128107,vuejs,JavaScript,MIT License
458058,symfony/symfony,143937,symfony,PHP,MIT License
29891188,standard/standard,29208316,standard,JavaScript,MIT License
698041,caolan/async,0,,JavaScript,MIT License
18049133,kenwheeler/slick,0,,JavaScript,MIT License
207645083,tannerlinsley/react-query,0,,TypeScript,MIT License
237791077,mingrammer/diagrams,0,,Python,MIT License
13584262,webtorrent/webtorrent,5800008,webtorrent,JavaScript,MIT License
382496361,louislam/uptime-kuma,0,,Vue,MIT License
790359,sequelize/sequelize,3591786,sequelize,JavaScript,MIT License
50447720,kodecocodes/swift-algorithm-club,4722515,kodecocodes,Swift,MIT License
2056312,niklasvh/html2canvas,0,,TypeScript,MIT License
1864363,composer/composer,837015,composer,PHP,MIT License
61929586,shengxinjing/programmer-job-blacklist,0,,Shell,MIT License
13078968,postcss/postcss,8296347,postcss,TypeScript,MIT License
170326929,goabstract/Awesome-Design-Tools,18014107,goabstract,JavaScript,MIT License
114523184,crossoverJie/JCSprout,0,,Java,MIT License
91253698,ccxt/ccxt,31901609,ccxt,JavaScript,MIT License
42920477,layui/layui,7955643,layui,JavaScript,MIT License
61715431,Binaryify/NeteaseCloudMusicApi,0,,JavaScript,MIT License
168008797,microsoft/calculator,6154722,microsoft,C++,MIT License
5405654,pcottle/learnGitBranching,0,,JavaScript,MIT License
46273445,transloadit/uppy,125754,transloadit,JavaScript,MIT License
61412022,ianstormtaylor/slate,0,,TypeScript,MIT License
15308499,SortableJS/Sortable,17040762,SortableJS,JavaScript,MIT License
23736449,VincentGarreau/particles.js,0,,JavaScript,MIT License
32215970,mobxjs/mobx,17475736,mobxjs,TypeScript,MIT License
36891867,angular/angular-cli,139426,angular,TypeScript,MIT License
2541284,cheeriojs/cheerio,7230330,cheeriojs,TypeScript,MIT License
164140756,files-community/Files,65931357,files-community,C#,MIT License
56899284,Kong/insomnia,962416,Kong,JavaScript,MIT License
1254497,codemirror/codemirror5,8876537,codemirror,JavaScript,MIT License
402046,parallax/jsPDF,320004,parallax,JavaScript,MIT License
25136308,github/fetch,9919,github,JavaScript,MIT License
23338716,JedWatson/react-select,0,,TypeScript,MIT License
3620194,select2/select2,8077542,select2,JavaScript,MIT License
84533158,yunjey/pytorch-tutorial,0,,Python,MIT License
187335810,jesseduffield/lazydocker,0,,Go,MIT License
597879,Automattic/mongoose,887802,Automattic,JavaScript,MIT License
218115303,vercel/swr,14985020,vercel,TypeScript,MIT License
180328715,pmndrs/zustand,45790596,pmndrs,TypeScript,MIT License
24268127,coreybutler/nvm-windows,0,,Go,MIT License
7607075,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,0,,Jupyter Notebook,MIT License
21467110,explosion/spaCy,20011530,explosion,Python,MIT License
12244426,rstacruz/nprogress,0,,JavaScript,MIT License
481872,hashicorp/vagrant,761456,hashicorp,Ruby,MIT License
958314,remy/nodemon,0,,JavaScript,MIT License
116392709,digitalocean/nginxconfig.io,4650108,digitalocean,JavaScript,MIT License
25315643,nylas/nylas-mail,4219865,nylas,JavaScript,MIT License
124257233,pmndrs/react-spring,45790596,pmndrs,TypeScript,MIT License
13124802,influxdata/influxdb,5713248,influxdata,Go,MIT License
31504491,labstack/echo,2624634,labstack,Go,MIT License
13886476,zsh-users/zsh-autosuggestions,567410,zsh-users,Shell,MIT License
131789494,wuyouzhuguli/SpringAll,0,,Java,MIT License
313419,SDWebImage/SDWebImage,33113626,SDWebImage,Objective-C,MIT License
45431898,bvaughn/react-virtualized,0,,JavaScript,MIT License
130884470,solidjs/solid,79226042,solidjs,TypeScript,MIT License
30215630,go-kit/kit,10981023,go-kit,Go,MIT License
11276147,cmderdev/cmder,11646750,cmderdev,C++,MIT License
115720575,immerjs/immer,45853199,immerjs,JavaScript,MIT License
35756351,nagadomi/waifu2x,0,,Lua,MIT License
59652928,akveo/ngx-admin,11921694,akveo,TypeScript,MIT License
63484632,facebookresearch/fastText,16943930,facebookresearch,HTML,MIT License
22362099,johnpapa/angular-styleguide,0,,,MIT License
10567197,dokku/dokku,13455795,dokku,Shell,MIT License
361044034,slidevjs/slidev,83095831,slidevjs,TypeScript,MIT License
2206953,tj/commander.js,0,,JavaScript,MIT License
54994103,floating-ui/popper-core,58035617,floating-ui,TypeScript,MIT License
234231371,gofiber/fiber,59947262,gofiber,Go,MIT License
164574693,qishibo/AnotherRedisDesktopManager,0,,JavaScript,MIT License
313330998,bradtraversy/50projects50days,0,,CSS,MIT License
33041711,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,0,,JavaScript,MIT License
79510167,pypa/pipenv,647025,pypa,Python,MIT License
254832799,Z4nzu/hackingtool,0,,Python,MIT License
995750,VundleVim/Vundle.vim,12930284,VundleVim,Vim script,MIT License
55886798,CymChad/BaseRecyclerViewAdapterHelper,0,,Java,MIT License
3602123,hammerjs/hammer.js,7997161,hammerjs,JavaScript,MIT License
49016322,angular/components,139426,angular,TypeScript,MIT License
24579238,vuejs/vue-devtools,6128107,vuejs,Vue,MIT License
67709808,react-native-elements/react-native-elements,49050851,react-native-elements,TypeScript,MIT License
123303402,python-poetry/poetry,48722593,python-poetry,Python,MIT License
30794868,sampotts/plyr,0,,JavaScript,MIT License
4307108,nsqio/nsq,8295919,nsqio,Go,MIT License
308770,heartcombo/devise,59584037,heartcombo,Ruby,MIT License
125596489,doczjs/docz,39714731,doczjs,TypeScript,MIT License
20270252,feathericons/feather,29268069,feathericons,JavaScript,MIT License
103953059,mbeaudru/modern-js-cheatsheet,0,,,MIT License
63477612,TheAlgorithms/C-Plus-Plus,20487725,TheAlgorithms,C++,MIT License
127769231,DIYgod/RSSHub,0,,JavaScript,MIT License
43695474,quasarframework/quasar,23064371,quasarframework,JavaScript,MIT License
10851820,ramda/ramda,5298359,ramda,JavaScript,MIT License
224663696,alpinejs/alpine,59030169,alpinejs,JavaScript,MIT License
65233633,vercel/pkg,14985020,vercel,JavaScript,MIT License
38934449,reduxjs/react-redux,13142323,reduxjs,TypeScript,MIT License
77144337,openfaas/faas,27013154,openfaas,Go,MIT License
15315789,Wox-launcher/Wox,15628601,Wox-launcher,C#,MIT License
74260508,docsifyjs/docsify,40133106,docsifyjs,JavaScript,MIT License
49910095,vapor/vapor,17364220,vapor,Swift,MIT License
1580851,dimsemenov/PhotoSwipe,0,,JavaScript,MIT License
1801829,emberjs/ember.js,1253363,emberjs,JavaScript,MIT License
3757512,balderdashy/sails,1445252,balderdashy,JavaScript,MIT License
186024298,nushell/nushell,50749515,nushell,Rust,MIT License
73561650,jaywcjlove/linux-command,0,,Markdown,MIT License
1420053,guzzle/guzzle,638632,guzzle,PHP,MIT License
401025,github/hub,9919,github,Go,MIT License
42455934,statelyai/xstate,61783956,statelyai,TypeScript,MIT License
70104825,dotnet-architecture/eShopOnContainers,27453006,dotnet-architecture,C#,MIT License
38836015,michalsnik/aos,0,,JavaScript,MIT License
285864199,zeromicro/go-zero,74225106,zeromicro,Go,MIT License
277168957,eugeneyan/applied-ml,0,,,MIT License
241805592,rome/tools,85328842,rome,TypeScript,MIT License
4008931,StevenBlack/hosts,0,,Python,MIT License
24635156,t4t5/sweetalert,0,,TypeScript,MIT License
74660642,taichi-dev/taichi,33354891,taichi-dev,C++,MIT License
31492490,NativeScript/NativeScript,7392261,NativeScript,TypeScript,MIT License
74073233,keon/algorithms,0,,Python,MIT License
11061773,eslint/eslint,6019716,eslint,JavaScript,MIT License
25880891,facebook/flow,69631,facebook,OCaml,MIT License
13628513,sirupsen/logrus,0,,Go,MIT License
1451352,mochajs/mocha,8770005,mochajs,JavaScript,MIT License
120425779,lapce/lapce,43668847,lapce,Rust,MIT License
16722900,ipfs/ipfs,10536621,ipfs,,MIT License
18840003,kriasoft/react-starter-kit,773036,kriasoft,TypeScript,MIT License
196760810,Ebazhanov/linkedin-skill-assessments-quizzes,0,,Python,MIT License
80990461,eriklindernoren/ML-From-Scratch,0,,Python,MIT License
20965586,SwiftyJSON/SwiftyJSON,8858017,SwiftyJSON,Swift,MIT License
18369373,spf13/viper,0,,Go,MIT License
192175095,conwnet/github1s,0,,TypeScript,MIT License
33895378,bevacqua/dragula,0,,JavaScript,MIT License
307489284,remix-run/remix,64235328,remix-run,TypeScript,MIT License
15480067,react-bootstrap/react-bootstrap,6853419,react-bootstrap,TypeScript,MIT License
107286889,schollz/croc,0,,Go,MIT License
37246537,chenglou/react-motion,0,,JavaScript,MIT License
63226588,marmelab/react-admin,3116319,marmelab,TypeScript,MIT License
138331573,sebastianruder/NLP-progress,0,,Python,MIT License
50565430,pnpm/pnpm,21320719,pnpm,TypeScript,MIT License
211124697,deezer/spleeter,4393583,deezer,Python,MIT License
45723377,charlax/professional-programming,0,,Python,MIT License
128237146,vuejs/vuepress,6128107,vuejs,JavaScript,MIT License
74697963,HeroTransitions/Hero,40681391,HeroTransitions,Swift,MIT License
7874074,goldfire/howler.js,0,,JavaScript,MIT License
2246815,DesignPatternsPHP/DesignPatternsPHP,78624921,DesignPatternsPHP,PHP,MIT License
299482335,withfig/autocomplete,68212401,withfig,TypeScript,MIT License
64700934,OpenZeppelin/openzeppelin-contracts,20820676,OpenZeppelin,JavaScript,MIT License
2540368,jaredhanson/passport,0,,JavaScript,MIT License
1198539,lutzroeder/netron,0,,JavaScript,MIT License
23141830,paularmstrong/normalizr,0,,JavaScript,MIT License
172521926,pmndrs/react-three-fiber,45790596,pmndrs,TypeScript,MIT License
33486016,onevcat/Kingfisher,0,,Swift,MIT License
8768406,postcss/autoprefixer,8296347,postcss,JavaScript,MIT License
88717215,youzan/vant,11404085,youzan,TypeScript,MIT License
35810174,electron-react-boilerplate/electron-react-boilerplate,28049053,electron-react-boilerplate,TypeScript,MIT License
35658863,ColorlibHQ/gentelella,39128121,ColorlibHQ,HTML,MIT License
965782,validatorjs/validator.js,52114810,validatorjs,JavaScript,MIT License
181807583,haizlin/fe-interview,31833528,haizlin,JavaScript,MIT License
453717720,AykutSarac/jsonvisio.com,0,,TypeScript,MIT License
101782647,facebookresearch/fairseq,16943930,facebookresearch,Python,MIT License
37153337,necolas/react-native-web,0,,JavaScript,MIT License
1377867,locustio/locust,2641063,locustio,Python,MIT License
124171501,Meituan-Dianping/mpvue,20238146,Meituan-Dianping,JavaScript,MIT License
302603001,qier222/YesPlayMusic,0,,Vue,MIT License
39122628,git-tips/tips,13345927,git-tips,JavaScript,MIT License
12670444,petkaantonov/bluebird,0,,JavaScript,MIT License
71487058,TanStack/table,72518640,TanStack,TypeScript,MIT License
155662306,trekhleb/homemade-machine-learning,0,,Jupyter Notebook,MIT License
26820798,avajs/ava,8527916,avajs,JavaScript,MIT License
20060596,ogham/exa,0,,Rust,MIT License
12080551,tsenart/vegeta,0,,Go,MIT License
46622323,nefe/You-Dont-Need-jQuery,33238961,nefe,JavaScript,MIT License
192632000,dapr/dapr,51932459,dapr,Go,MIT License
21515044,academic/awesome-datascience,17519607,academic,,MIT License
44998092,JohnCoates/Aerial,0,,Swift,MIT License
1103607,jenkinsci/jenkins,107424,jenkinsci,Java,MIT License
1376664,Seldaek/monolog,0,,PHP,MIT License
32531480,js-cookie/js-cookie,11557446,js-cookie,JavaScript,MIT License
103784142,MonitorControl/MonitorControl,66435613,MonitorControl,Swift,MIT License
45942274,enzymejs/enzyme,60945302,enzymejs,JavaScript,MIT License
51769689,refined-github/refined-github,53074291,refined-github,TypeScript,MIT License
537603333,openai/whisper,14957082,openai,Jupyter Notebook,MIT License
1206546,winstonjs/winston,9682013,winstonjs,JavaScript,MIT License
183345962,MustangYM/WeChatExtension-ForMac,0,,Objective-C,MIT License
172741073,FredKSchott/snowpack,0,,JavaScript,MIT License
41654081,drduh/macOS-Security-and-Privacy-Guide,0,,Python,MIT License
83516498,norvig/pytudes,0,,Jupyter Notebook,MIT License
19994257,go-delve/delve,19232073,go-delve,Go,MIT License
20787122,PostgREST/postgrest,15115011,PostgREST,Haskell,MIT License
195226340,goldbergyoni/javascript-testing-best-practices,0,,JavaScript,MIT License
31522041,vnpy/vnpy,0,,Python,MIT License
122734569,iawia002/lux,0,,Go,MIT License
165041732,go-kratos/kratos,62791634,go-kratos,Go,MIT License
66088979,changkun/modern-cpp-tutorial,0,,C++,MIT License
94061307,vadimdemedes/ink,0,,TypeScript,MIT License
11855195,chalk/chalk,13122722,chalk,JavaScript,MIT License
40345658,recharts/recharts,13690587,recharts,TypeScript,MIT License
99401299,ai/nanoid,0,,JavaScript,MIT License
38307428,graphql/graphql-js,12972006,graphql,TypeScript,MIT License
